gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20;
paz,0.699043,0.810777,0.000000,0.616880,0.760033,-0.032927,0.581907,0.688731,-0.057111,0.620153,0.628333,-0.081455,0.676649,0.586918,-0.105173,0.643954,0.503648,-0.025971,0.654119,0.394410,-0.049810,0.662610,0.333322,-0.067200,0.673731,0.280019,-0.079805,0.721042,0.508762,-0.028925,0.771196,0.394526,-0.055248,0.804876,0.341933,-0.072847,0.836021,0.290773,-0.084896,0.780553,0.547985,-0.036553,0.816470,0.477323,-0.063641,0.770531,0.550338,-0.069027,0.736554,0.604642,-0.069180,0.820443,0.611542,-0.049223,0.828307,0.587782,-0.068997,0.782516,0.640720,-0.072397,0.749378,0.679261,-0.072553
paz,0.714446,0.822910,0.000000,0.625281,0.775262,-0.034271,0.586839,0.695638,-0.057573,0.628372,0.626057,-0.080698,0.681402,0.575653,-0.102969,0.627615,0.514929,-0.024530,0.629272,0.403607,-0.046869,0.632440,0.341108,-0.062059,0.639028,0.288384,-0.073176,0.707903,0.515102,-0.026755,0.747925,0.385271,-0.051063,0.774926,0.326939,-0.066774,0.800615,0.273148,-0.077619,0.773478,0.552396,-0.034265,0.808722,0.459550,-0.061505,0.772260,0.534668,-0.066880,0.745686,0.591605,-0.066544,0.820961,0.618300,-0.046711,0.835219,0.572312,-0.068504,0.799466,0.619772,-0.072998,0.773456,0.657643,-0.073307
paz,0.724016,0.827267,0.000000,0.641610,0.789965,-0.032605,0.593069,0.718470,-0.055915,0.621284,0.653305,-0.079055,0.659264,0.595359,-0.101058,0.608857,0.537753,-0.024321,0.588910,0.438554,-0.048211,0.581748,0.379435,-0.064898,0.579330,0.330072,-0.076396,0.689360,0.524379,-0.025559,0.715643,0.388513,-0.051982,0.735809,0.330795,-0.068547,0.753533,0.280746,-0.079229,0.758809,0.551628,-0.031581,0.780555,0.460743,-0.057250,0.756283,0.535836,-0.059436,0.741569,0.591388,-0.057169,0.812034,0.608210,-0.042558,0.818401,0.566886,-0.061373,0.791968,0.621637,-0.062695,0.774215,0.662010,-0.060803
paz,0.730234,0.832917,0.000000,0.646928,0.804113,-0.034919,0.593393,0.739158,-0.059913,0.624421,0.673129,-0.084338,0.673833,0.613094,-0.107879,0.600847,0.553480,-0.029331,0.578277,0.451931,-0.055073,0.574804,0.395830,-0.072267,0.575470,0.351822,-0.084171,0.684321,0.534878,-0.030439,0.704179,0.398706,-0.059124,0.721337,0.346621,-0.076692,0.735971,0.303988,-0.088127,0.757708,0.558511,-0.036416,0.777134,0.465185,-0.065516,0.757335,0.545918,-0.069969,0.746791,0.606954,-0.069037,0.815552,0.613087,-0.047330,0.818875,0.583498,-0.069421,0.793871,0.645101,-0.072828,0.780035,0.689699,-0.072288
paz,0.742502,0.836869,0.000000,0.658404,0.811870,-0.033160,0.600465,0.751897,-0.055991,0.618735,0.684033,-0.078219,0.654057,0.616562,-0.099409,0.589091,0.574023,-0.023627,0.552592,0.481118,-0.046371,0.537346,0.428287,-0.061596,0.529168,0.382968,-0.072356,0.665345,0.549588,-0.024067,0.664973,0.412867,-0.049289,0.675134,0.355902,-0.065845,0.684632,0.309166,-0.077121,0.736885,0.566227,-0.029460,0.748959,0.471689,-0.055916,0.742332,0.547193,-0.061118,0.737861,0.599016,-0.061170,0.797066,0.611145,-0.039466,0.797532,0.578038,-0.060098,0.782257,0.641416,-0.063965,0.771930,0.685468,-0.064063
paz,0.750149,0.835055,0.000000,0.663965,0.812844,-0.033483,0.601241,0.754291,-0.056249,0.615952,0.687775,-0.078267,0.649914,0.621604,-0.099205,0.586244,0.576729,-0.024975,0.544996,0.488830,-0.048332,0.525958,0.439504,-0.063512,0.516676,0.397757,-0.073968,0.661381,0.546929,-0.025072,0.653760,0.413203,-0.051017,0.662506,0.356498,-0.067560,0.673438,0.309507,-0.078729,0.733982,0.559967,-0.030134,0.743582,0.471283,-0.056801,0.737996,0.548816,-0.061627,0.734513,0.602703,-0.061343,0.797126,0.602506,-0.039853,0.796594,0.572625,-0.060546,0.783971,0.634751,-0.064429,0.775088,0.677572,-0.064474
paz,0.742149,0.832733,0.000000,0.660945,0.820354,-0.037092,0.596440,0.768379,-0.062188,0.608250,0.704936,-0.085591,0.637658,0.641129,-0.108159,0.570323,0.590459,-0.032709,0.533130,0.511680,-0.057649,0.513205,0.463389,-0.074142,0.503982,0.421239,-0.085646,0.643532,0.556542,-0.031496,0.638087,0.428466,-0.059041,0.641962,0.372827,-0.077155,0.650912,0.325931,-0.089827,0.714760,0.563874,-0.034957,0.727412,0.475850,-0.062900,0.719217,0.545198,-0.069576,0.715426,0.595547,-0.071086,0.780932,0.600219,-0.043150,0.777587,0.578742,-0.064337,0.762708,0.642314,-0.069043,0.753758,0.686659,-0.070218
paz,0.734228,0.836141,0.000000,0.657969,0.826602,-0.037344,0.594047,0.779748,-0.063445,0.595545,0.719244,-0.087581,0.618275,0.651990,-0.111153,0.558412,0.599557,-0.037869,0.517542,0.525747,-0.064968,0.498452,0.476220,-0.082103,0.489062,0.431945,-0.093810,0.630756,0.563583,-0.037204,0.622713,0.440632,-0.067586,0.628274,0.386282,-0.085601,0.638050,0.340493,-0.097949,0.701395,0.568931,-0.040916,0.717059,0.496683,-0.071515,0.712200,0.568406,-0.078205,0.711354,0.619724,-0.079395,0.768697,0.602327,-0.049346,0.771352,0.601925,-0.071948,0.758929,0.670310,-0.076735,0.751406,0.714797,-0.077779
paz,0.737052,0.840855,0.000000,0.656261,0.832812,-0.033892,0.588351,0.783309,-0.057736,0.595777,0.723651,-0.080191,0.627275,0.663770,-0.101969,0.557611,0.607042,-0.032033,0.515777,0.534690,-0.056961,0.498488,0.488555,-0.073070,0.489923,0.449819,-0.084172,0.631441,0.571313,-0.031963,0.619071,0.447061,-0.059948,0.619047,0.394498,-0.077546,0.623716,0.351284,-0.089938,0.704253,0.577299,-0.036031,0.714935,0.497953,-0.064121,0.709925,0.567854,-0.070510,0.708834,0.621533,-0.071987,0.771821,0.612090,-0.044613,0.767073,0.607288,-0.065240,0.755284,0.675916,-0.069325,0.748756,0.724290,-0.070272
paz,0.740210,0.840238,0.000000,0.661415,0.834905,-0.033861,0.593244,0.787820,-0.057180,0.596713,0.726992,-0.079125,0.625765,0.661660,-0.100137,0.555038,0.606406,-0.028789,0.509738,0.536847,-0.052953,0.490717,0.494238,-0.067992,0.481921,0.460525,-0.078173,0.628784,0.569317,-0.028314,0.615359,0.443436,-0.056110,0.614290,0.393843,-0.072748,0.618454,0.355911,-0.083998,0.702461,0.575395,-0.032293,0.715189,0.499945,-0.060532,0.709648,0.584433,-0.065119,0.708061,0.647706,-0.064690,0.769964,0.609365,-0.040978,0.769354,0.610246,-0.062034,0.758148,0.683904,-0.065542,0.751083,0.732088,-0.065455
paz,0.742404,0.838754,0.000000,0.660007,0.828295,-0.035717,0.597170,0.778769,-0.060888,0.608903,0.718540,-0.084775,0.635547,0.654619,-0.107758,0.566955,0.605756,-0.033056,0.523615,0.529602,-0.059205,0.504860,0.482076,-0.075328,0.494596,0.442462,-0.086367,0.639966,0.569247,-0.033167,0.623152,0.439381,-0.062843,0.623480,0.382175,-0.080356,0.629312,0.333177,-0.092351,0.711605,0.575443,-0.037882,0.728802,0.499278,-0.067623,0.723584,0.585115,-0.072058,0.720730,0.642722,-0.071505,0.779486,0.611328,-0.047435,0.785450,0.595678,-0.069917,0.774000,0.666365,-0.073522,0.764286,0.713105,-0.073460
paz,0.747998,0.839123,0.000000,0.667942,0.829395,-0.035396,0.604865,0.777843,-0.060158,0.617270,0.716191,-0.083682,0.646363,0.650890,-0.106248,0.574016,0.598024,-0.030984,0.534348,0.519498,-0.056153,0.515613,0.472901,-0.072192,0.506565,0.435159,-0.083298,0.646033,0.562635,-0.030832,0.630197,0.433719,-0.059784,0.628014,0.380853,-0.077565,0.632406,0.335594,-0.089615,0.717296,0.570564,-0.035248,0.734951,0.492705,-0.064168,0.730241,0.575487,-0.069145,0.728404,0.633590,-0.069077,0.784823,0.608219,-0.044472,0.790503,0.595944,-0.066452,0.778449,0.665621,-0.070332,0.768954,0.711621,-0.070548
paz,0.760290,0.836667,0.000000,0.681117,0.821656,-0.032800,0.612835,0.764016,-0.057714,0.625558,0.700022,-0.081734,0.664020,0.635388,-0.104902,0.598683,0.586984,-0.033432,0.560157,0.501330,-0.060167,0.540527,0.451765,-0.077784,0.533016,0.411776,-0.089961,0.674782,0.554086,-0.034506,0.670249,0.422346,-0.064344,0.675615,0.359663,-0.083779,0.685788,0.304827,-0.097258,0.748527,0.564660,-0.039430,0.762672,0.479333,-0.067178,0.753769,0.540458,-0.073186,0.748717,0.586612,-0.074633,0.815148,0.605106,-0.048826,0.815423,0.590291,-0.069248,0.800689,0.650971,-0.072876,0.790899,0.694063,-0.073482
paz,0.745139,0.810974,0.000000,0.666824,0.786217,-0.036820,0.610223,0.726253,-0.063234,0.637648,0.664171,-0.088497,0.682437,0.603578,-0.112661,0.605830,0.537128,-0.033918,0.580676,0.446284,-0.061520,0.576049,0.393186,-0.079825,0.577671,0.349413,-0.092226,0.684662,0.509760,-0.033844,0.693504,0.379493,-0.064493,0.712247,0.325957,-0.083055,0.732234,0.276322,-0.095114,0.757698,0.525695,-0.038511,0.782243,0.434155,-0.067498,0.771211,0.513601,-0.071398,0.766273,0.573431,-0.070496,0.819527,0.574592,-0.048258,0.827262,0.547816,-0.069158,0.809610,0.608133,-0.071866,0.800785,0.650824,-0.071243
paz,0.751917,0.818012,0.000000,0.673538,0.801157,-0.038042,0.618364,0.736542,-0.063813,0.651990,0.670180,-0.088041,0.709095,0.610728,-0.111559,0.626539,0.556921,-0.036325,0.605428,0.457421,-0.063990,0.601105,0.399108,-0.081756,0.602417,0.351085,-0.094074,0.704386,0.528718,-0.036138,0.721467,0.390356,-0.066598,0.737086,0.330675,-0.085289,0.753550,0.278343,-0.097958,0.772817,0.544445,-0.040787,0.799790,0.446531,-0.071848,0.781288,0.525537,-0.077851,0.770890,0.585126,-0.078196,0.829454,0.593224,-0.050423,0.837112,0.569761,-0.074387,0.816042,0.632792,-0.079154,0.804265,0.676552,-0.079755
paz,0.736263,0.830454,0.000000,0.652932,0.800770,-0.032749,0.609782,0.733843,-0.054806,0.653839,0.672681,-0.076508,0.717386,0.625757,-0.097451,0.634114,0.557578,-0.024604,0.627041,0.456618,-0.046654,0.631962,0.401057,-0.060694,0.642454,0.356584,-0.070751,0.713167,0.540553,-0.026119,0.750673,0.409212,-0.049769,0.777700,0.355694,-0.064533,0.803448,0.311810,-0.074977,0.778883,0.563819,-0.032678,0.815968,0.477407,-0.058825,0.790249,0.555697,-0.064196,0.771578,0.615143,-0.064397,0.826290,0.616104,-0.044061,0.837356,0.605434,-0.064526,0.806806,0.667192,-0.068935,0.786831,0.707548,-0.069527
paz,0.738111,0.835765,0.000000,0.657820,0.807926,-0.037540,0.614587,0.745048,-0.063001,0.658238,0.685021,-0.087034,0.718628,0.634446,-0.110252,0.639816,0.566894,-0.032999,0.633638,0.464397,-0.057305,0.638032,0.408995,-0.073351,0.648115,0.362220,-0.084896,0.717890,0.551990,-0.032510,0.757204,0.423403,-0.058217,0.785411,0.368991,-0.074989,0.811377,0.319873,-0.087096,0.782541,0.575587,-0.036926,0.822070,0.486318,-0.064348,0.800099,0.558553,-0.071130,0.782910,0.612829,-0.072621,0.829665,0.627245,-0.046311,0.843568,0.606657,-0.067292,0.815988,0.666735,-0.072126,0.797367,0.709730,-0.073395
paz,0.664537,0.848184,0.000000,0.591876,0.818952,-0.026674,0.548349,0.777074,-0.048608,0.583044,0.745466,-0.071127,0.644569,0.718881,-0.093281,0.585275,0.617659,-0.025876,0.573351,0.544223,-0.050339,0.577867,0.505458,-0.067373,0.583803,0.479618,-0.078567,0.662049,0.611249,-0.028851,0.688101,0.496368,-0.056968,0.700171,0.465270,-0.074292,0.706631,0.446042,-0.085587,0.727540,0.634622,-0.035154,0.740132,0.588997,-0.059979,0.709794,0.659472,-0.064670,0.687664,0.711131,-0.065009,0.776111,0.679618,-0.045893,0.768287,0.685060,-0.062174,0.734172,0.744891,-0.064659,0.708729,0.783665,-0.064897
paz,0.665589,0.840738,0.000000,0.593211,0.809882,-0.020926,0.544779,0.770918,-0.038166,0.565880,0.737406,-0.056683,0.623942,0.708921,-0.074710,0.574627,0.618453,-0.014060,0.559662,0.550525,-0.032220,0.567560,0.515954,-0.045603,0.579305,0.493058,-0.054659,0.647839,0.614659,-0.017193,0.667950,0.515200,-0.038019,0.677942,0.497701,-0.051810,0.683865,0.492584,-0.061158,0.711541,0.637235,-0.023382,0.722754,0.608752,-0.042669,0.696361,0.679229,-0.047229,0.676379,0.728686,-0.048094,0.756936,0.678483,-0.033455,0.740746,0.700834,-0.046008,0.710260,0.763350,-0.048164,0.689399,0.802759,-0.048529
paz,0.665934,0.838274,0.000000,0.594983,0.810575,-0.022963,0.550375,0.770467,-0.040465,0.573831,0.736774,-0.058905,0.628928,0.708753,-0.076747,0.579525,0.615210,-0.013704,0.566243,0.548111,-0.031623,0.572644,0.513877,-0.044666,0.581870,0.491979,-0.053387,0.651872,0.610511,-0.015722,0.675374,0.508887,-0.036180,0.687533,0.485308,-0.050044,0.694319,0.474569,-0.059429,0.715485,0.632630,-0.021149,0.728108,0.600610,-0.040369,0.700901,0.671757,-0.044769,0.679361,0.723264,-0.045306,0.760946,0.673408,-0.030738,0.748086,0.694254,-0.043353,0.718434,0.756279,-0.045602,0.696763,0.795011,-0.045783
paz,0.674451,0.843870,0.000000,0.599713,0.814105,-0.024796,0.554043,0.772108,-0.043979,0.576494,0.735582,-0.064209,0.630004,0.702707,-0.083937,0.585755,0.610065,-0.015585,0.572952,0.540218,-0.035718,0.578585,0.506640,-0.050494,0.585865,0.486676,-0.060314,0.658061,0.606174,-0.018041,0.681304,0.503266,-0.041324,0.695670,0.482790,-0.057144,0.703998,0.472957,-0.067464,0.721115,0.629693,-0.024148,0.733930,0.594502,-0.045904,0.707674,0.670172,-0.050814,0.687445,0.726028,-0.051266,0.767241,0.673350,-0.034617,0.758463,0.684447,-0.049086,0.731033,0.748588,-0.051447,0.711106,0.792018,-0.051437
paz,0.679459,0.844921,0.000000,0.603880,0.810543,-0.024480,0.559408,0.765620,-0.042477,0.590630,0.728172,-0.061394,0.651325,0.693868,-0.079834,0.597543,0.606025,-0.013817,0.586593,0.531868,-0.032389,0.594503,0.494793,-0.046834,0.603766,0.471279,-0.056454,0.672603,0.602010,-0.015222,0.698730,0.499583,-0.036205,0.713637,0.482020,-0.051440,0.720183,0.475834,-0.061401,0.735701,0.625464,-0.020204,0.745816,0.598378,-0.038437,0.717072,0.666754,-0.043342,0.692107,0.717657,-0.044348,0.780560,0.668142,-0.029623,0.766775,0.682390,-0.040861,0.740811,0.740448,-0.043112,0.719756,0.779293,-0.043474
paz,0.675824,0.850073,0.000000,0.602152,0.810087,-0.022963,0.560225,0.763830,-0.041200,0.590524,0.724402,-0.060842,0.648811,0.687577,-0.079867,0.599386,0.599397,-0.012664,0.596384,0.518126,-0.031259,0.608471,0.483328,-0.045249,0.620605,0.463363,-0.054651,0.675413,0.598863,-0.015698,0.708744,0.491755,-0.037616,0.721792,0.479107,-0.052507,0.725892,0.477810,-0.061897,0.738853,0.626800,-0.022326,0.754170,0.591634,-0.042176,0.722589,0.659796,-0.047269,0.695360,0.710001,-0.048051,0.782729,0.674658,-0.033208,0.773072,0.684803,-0.046095,0.744606,0.743469,-0.048634,0.721010,0.781620,-0.048936
paz,0.694806,0.836181,0.000000,0.617607,0.804272,-0.028908,0.568735,0.760599,-0.049054,0.599338,0.723901,-0.069455,0.661030,0.691499,-0.088888,0.622875,0.590775,-0.018639,0.622823,0.493333,-0.036719,0.630141,0.458049,-0.049885,0.638083,0.440389,-0.058861,0.699135,0.590476,-0.018274,0.736822,0.483739,-0.038709,0.753004,0.464415,-0.053558,0.763846,0.452833,-0.063437,0.763691,0.618076,-0.021676,0.785985,0.594116,-0.040104,0.753806,0.654713,-0.045980,0.726822,0.699039,-0.047494,0.810837,0.663375,-0.029808,0.809752,0.676555,-0.042476,0.779749,0.728027,-0.046034,0.754628,0.762154,-0.046989
paz,0.655549,0.733061,0.000000,0.575789,0.690972,-0.020632,0.514872,0.626203,-0.038820,0.526621,0.569491,-0.058985,0.566608,0.512958,-0.078368,0.527330,0.451871,-0.012531,0.493824,0.374930,-0.033907,0.478424,0.324580,-0.050176,0.469318,0.278742,-0.061884,0.600201,0.435723,-0.019310,0.604254,0.321083,-0.042161,0.609287,0.264749,-0.058638,0.614378,0.212062,-0.070726,0.665120,0.457008,-0.030156,0.658897,0.387615,-0.052519,0.634376,0.455487,-0.055503,0.621267,0.505922,-0.055476,0.718682,0.504566,-0.045048,0.696669,0.506144,-0.060718,0.665795,0.567110,-0.061942,0.648141,0.605574,-0.061211
paz,0.662086,0.739502,-0.000000,0.587951,0.694048,-0.023378,0.537434,0.621766,-0.043627,0.553570,0.565125,-0.065221,0.587091,0.509590,-0.085590,0.550368,0.437699,-0.015047,0.531161,0.346878,-0.035158,0.523730,0.295532,-0.050227,0.521839,0.251588,-0.061238,0.626286,0.433361,-0.020275,0.642234,0.318586,-0.041809,0.655669,0.264424,-0.056803,0.667747,0.214473,-0.067808,0.693049,0.464884,-0.029539,0.701814,0.390008,-0.051064,0.676648,0.458590,-0.052876,0.659264,0.512059,-0.051927,0.744611,0.518322,-0.043080,0.728000,0.514267,-0.057510,0.692608,0.575547,-0.057627,0.669685,0.617422,-0.056188
paz,0.653489,0.732459,-0.000000,0.584921,0.682630,-0.027595,0.542644,0.613394,-0.052041,0.564248,0.560306,-0.077268,0.591639,0.504596,-0.101771,0.570275,0.424269,-0.026067,0.566687,0.338989,-0.052515,0.568538,0.285420,-0.072132,0.573631,0.238403,-0.085758,0.650112,0.422267,-0.031117,0.678382,0.311049,-0.059678,0.700684,0.258952,-0.078050,0.719412,0.208969,-0.090688,0.716106,0.457040,-0.040061,0.734208,0.392530,-0.065860,0.703029,0.461739,-0.067858,0.679827,0.513000,-0.066917,0.764385,0.515988,-0.053722,0.757713,0.515721,-0.070598,0.715532,0.577228,-0.070734,0.684642,0.616944,-0.069195
paz,0.673911,0.719315,-0.000000,0.592646,0.668309,-0.028909,0.556713,0.591268,-0.052247,0.585171,0.534306,-0.076234,0.596624,0.482479,-0.099481,0.585468,0.400628,-0.025894,0.590589,0.311728,-0.053134,0.596704,0.255877,-0.072996,0.606752,0.204833,-0.086826,0.668637,0.400483,-0.031296,0.705029,0.283718,-0.060900,0.730893,0.230964,-0.080182,0.754866,0.174313,-0.093206,0.733965,0.437440,-0.041121,0.760237,0.366002,-0.068735,0.725498,0.434997,-0.072383,0.701446,0.480610,-0.072004,0.781235,0.500674,-0.055733,0.784061,0.485366,-0.074640,0.739883,0.540225,-0.076582,0.704731,0.573813,-0.075932
paz,0.626788,0.759947,0.000000,0.550478,0.698558,-0.026820,0.510889,0.627733,-0.049974,0.544585,0.579340,-0.074483,0.597562,0.544097,-0.098191,0.566328,0.453784,-0.023022,0.578340,0.371133,-0.049192,0.590049,0.326880,-0.068637,0.603644,0.292161,-0.081962,0.642238,0.457800,-0.028651,0.679250,0.351181,-0.058455,0.702609,0.309218,-0.077846,0.723674,0.275150,-0.090440,0.700460,0.496928,-0.038256,0.719891,0.444560,-0.064860,0.678752,0.518091,-0.067776,0.648812,0.572777,-0.066703,0.738861,0.562090,-0.052636,0.727223,0.552519,-0.070493,0.682864,0.609586,-0.071356,0.652231,0.649952,-0.069958
paz,0.617407,0.746346,0.000000,0.539224,0.687775,-0.022414,0.499583,0.616979,-0.041942,0.523353,0.561239,-0.062986,0.555896,0.509019,-0.083442,0.534553,0.452254,-0.016455,0.533184,0.365096,-0.037955,0.536423,0.313833,-0.054157,0.543524,0.266151,-0.065805,0.604395,0.451276,-0.022432,0.630921,0.339212,-0.046028,0.649213,0.290386,-0.062016,0.666913,0.245215,-0.073290,0.662802,0.483828,-0.032181,0.678936,0.413862,-0.055180,0.647409,0.477805,-0.058101,0.625294,0.524314,-0.057710,0.706924,0.539018,-0.046028,0.704147,0.525914,-0.061682,0.666770,0.580517,-0.062634,0.639255,0.616629,-0.061665
paz,0.592631,0.740699,0.000000,0.516410,0.686042,-0.017720,0.467238,0.618702,-0.034469,0.481716,0.564218,-0.053703,0.516849,0.518383,-0.072306,0.487660,0.455344,-0.008406,0.467355,0.375748,-0.026893,0.459098,0.328168,-0.040934,0.454240,0.287305,-0.051085,0.553850,0.452394,-0.016114,0.566113,0.340767,-0.036479,0.571551,0.294603,-0.050150,0.576664,0.256120,-0.059877,0.612253,0.482069,-0.027556,0.617335,0.406554,-0.048032,0.590158,0.468498,-0.049056,0.574276,0.515617,-0.047557,0.658145,0.533993,-0.042785,0.648093,0.518142,-0.057343,0.614690,0.573589,-0.056881,0.593518,0.612240,-0.054799
paz,0.585153,0.748344,0.000000,0.507581,0.691423,-0.018681,0.457586,0.624195,-0.037004,0.468957,0.571574,-0.057325,0.492767,0.520323,-0.077445,0.478707,0.461134,-0.017059,0.454353,0.381144,-0.038222,0.441985,0.333800,-0.054140,0.435781,0.287999,-0.065919,0.540600,0.462441,-0.025666,0.548859,0.351942,-0.048103,0.556484,0.298663,-0.063983,0.566114,0.244312,-0.076137,0.595756,0.497765,-0.037667,0.602047,0.416600,-0.059560,0.587234,0.444228,-0.065450,0.581270,0.458162,-0.068511,0.642114,0.556498,-0.052963,0.635757,0.530997,-0.069298,0.605207,0.568177,-0.072149,0.586192,0.592618,-0.073416
paz,0.583492,0.746715,0.000000,0.510067,0.696689,-0.020746,0.458194,0.633362,-0.039704,0.467849,0.582264,-0.060429,0.497670,0.528427,-0.080537,0.476034,0.461599,-0.013635,0.451023,0.385015,-0.034235,0.440091,0.339035,-0.050383,0.434301,0.294902,-0.062252,0.541389,0.457313,-0.020507,0.547338,0.347750,-0.042874,0.553207,0.297773,-0.059515,0.559522,0.248913,-0.071935,0.599974,0.487052,-0.031180,0.601153,0.414550,-0.053402,0.580524,0.463777,-0.058553,0.568850,0.497593,-0.060521,0.648083,0.538900,-0.045521,0.631862,0.533404,-0.061266,0.597852,0.587482,-0.063299,0.576766,0.622460,-0.063667
paz,0.618475,0.771794,0.000000,0.546595,0.718047,-0.026462,0.505830,0.656114,-0.047975,0.529093,0.603625,-0.070408,0.569085,0.555394,-0.091796,0.532863,0.481870,-0.019095,0.523987,0.391407,-0.040108,0.523886,0.339021,-0.055481,0.527954,0.293419,-0.066531,0.604309,0.480052,-0.023455,0.628271,0.363231,-0.046011,0.647973,0.310108,-0.060626,0.667726,0.262352,-0.071125,0.665260,0.513730,-0.032050,0.684439,0.444721,-0.053922,0.652844,0.511166,-0.054857,0.630694,0.559999,-0.053138,0.712261,0.570912,-0.045251,0.711087,0.545962,-0.061202,0.675810,0.599044,-0.061161,0.651076,0.638499,-0.059158
paz,0.629090,0.782609,0.000000,0.553044,0.724088,-0.024983,0.516131,0.654218,-0.046645,0.559680,0.610339,-0.069641,0.611825,0.582080,-0.091711,0.555496,0.484679,-0.021223,0.552206,0.390652,-0.044179,0.555390,0.337638,-0.061403,0.562916,0.291377,-0.073579,0.631420,0.486946,-0.026531,0.659082,0.365879,-0.050819,0.679628,0.312508,-0.066551,0.700880,0.268509,-0.077806,0.692145,0.524654,-0.035753,0.717196,0.462014,-0.056924,0.680799,0.528089,-0.057161,0.653271,0.577568,-0.055387,0.737419,0.585606,-0.049740,0.733296,0.566120,-0.063820,0.694355,0.619942,-0.062821,0.666493,0.659241,-0.060722
paz,0.653452,0.816282,0.000000,0.581033,0.765878,-0.031091,0.544575,0.707514,-0.057164,0.583759,0.660275,-0.083658,0.642944,0.622427,-0.109350,0.579068,0.523195,-0.031429,0.586891,0.426694,-0.059847,0.598916,0.377664,-0.079973,0.615772,0.340481,-0.093720,0.659287,0.523200,-0.035207,0.706016,0.403227,-0.068043,0.736372,0.364092,-0.087351,0.765864,0.333176,-0.099520,0.725432,0.560407,-0.042947,0.763036,0.512648,-0.071645,0.723397,0.590424,-0.074088,0.694712,0.643523,-0.072269,0.770213,0.625558,-0.055737,0.777595,0.620935,-0.075281,0.735846,0.679206,-0.076697,0.705049,0.716737,-0.075394
